Node	ChrID	GenesCount	Provenance	InheritedFromRoot	RootChrID
Root	Sp1(4)	917	Shared (Strict)	yes	Sp1(4)
Root	Sp1(5)	108	Shared (Strict)	yes	Sp1(5)
Root	Sp1(6)	371	Shared (Strict)	yes	Sp1(6)
Root	Sp1(7)	258	Shared (Strict)	yes	Sp1(7)
Root	Sp1(8)	941	Shared (Strict)	yes	Sp1(8)
Root	Sp1(9)	304	Shared (Strict)	yes	Sp1(9)
Root	Sp1(11)	188	Shared (Strict)	yes	Sp1(11)
Root	Sp1(12)	304	Shared (Strict)	yes	Sp1(12)
Root	Sp1(14)	156	Shared (Strict)	yes	Sp1(14)
Root	Sp1(15)	298	Shared (Strict)	yes	Sp1(15)
Root	Sp1(16)	616	Shared (Strict)	yes	Sp1(16)
Root	Sp1(17)	808	Shared (Strict)	yes	Sp1(17)
Root	Sp1(19)	474	Shared (Strict)	yes	Sp1(19)
Root	Sp1(3)	734	Shared (Strict)	yes	Sp1(3)
Root	Sp2(19)	369	Shared (Strict)	yes	Sp2(19)
Root	Sp6(9)	874	Shared (Strict)	yes	Sp6(9)
Root	Sp8(1)	431	Shared (Strict)	yes	Sp8(1)
Root	Sp8(38)	932	Shared (Strict)	yes	Sp8(38)
Root	Sp8(3)	620	Shared (Strict)	yes	Sp8(3)
Root	Sp1(18)	639	Nested (Strict)	yes	Sp1(18)
Root	Sp6(16)	708	Nested (Strict)	yes	Sp6(16)
Root	Sp7(19)	124	Nested (Strict)	yes	Sp7(19)
Root	Sp1(13)	624	Cleaned-Merge	yes	Sp1(13)
Anc1	Sp1(4)	917	Shared (Strict)	yes	Sp1(4)
Anc1	Sp1(5)	108	Shared (Strict)	yes	Sp1(5)
Anc1	Sp1(6)	371	Shared (Strict)	yes	Sp1(6)
Anc1	Sp1(7)	258	Shared (Strict)	yes	Sp1(7)
Anc1	Sp1(8)	941	Shared (Strict)	yes	Sp1(8)
Anc1	Sp1(9)	304	Shared (Strict)	yes	Sp1(9)
Anc1	Sp1(11)	188	Shared (Strict)	yes	Sp1(11)
Anc1	Sp1(12)	304	Shared (Strict)	yes	Sp1(12)
Anc1	Sp1(13)	624	Shared (Strict)	yes	Sp1(13)
Anc1	Sp1(14)	156	Shared (Strict)	yes	Sp1(14)
Anc1	Sp1(15)	298	Shared (Strict)	yes	Sp1(15)
Anc1	Sp1(16)	616	Shared (Strict)	yes	Sp1(16)
Anc1	Sp1(17)	808	Shared (Strict)	yes	Sp1(17)
Anc1	Sp1(18)	639	Shared (Strict)	yes	Sp1(18)
Anc1	Sp1(19)	474	Shared (Strict)	yes	Sp1(19)
Anc1	Sp1(3)	734	Shared (Strict)	yes	Sp1(3)
Anc1	Sp2(19)	369	Shared (Strict)	yes	Sp2(19)
Anc1	Sp8(31)	832	Shared (Strict)	no	
Anc1	Sp6(9)	874	Shared (Strict)	yes	Sp6(9)
Anc1	Sp8(1)	431	Shared (Strict)	yes	Sp8(1)
Anc1	Sp8(38)	932	Nested (Strict)	yes	Sp8(38)
Anc1	Sp8(3)	620	Nested (Strict)	yes	Sp8(3)
Anc3	Sp1(2)	1552	Shared (Strict)	no	
Anc3	Sp1(4)	917	Shared (Strict)	yes	Sp1(4)
Anc3	Sp1(5)	108	Shared (Strict)	yes	Sp1(5)
Anc3	Sp1(6)	371	Shared (Strict)	yes	Sp1(6)
Anc3	Sp1(7)	258	Shared (Strict)	yes	Sp1(7)
Anc3	Sp1(8)	941	Shared (Strict)	yes	Sp1(8)
Anc3	Sp1(9)	304	Shared (Strict)	yes	Sp1(9)
Anc3	Sp1(11)	188	Shared (Strict)	yes	Sp1(11)
Anc3	Sp1(12)	304	Shared (Strict)	yes	Sp1(12)
Anc3	Sp1(13)	624	Shared (Strict)	yes	Sp1(13)
Anc3	Sp1(14)	156	Shared (Strict)	yes	Sp1(14)
Anc3	Sp1(15)	298	Shared (Strict)	yes	Sp1(15)
Anc3	Sp1(16)	616	Shared (Strict)	yes	Sp1(16)
Anc3	Sp1(17)	808	Shared (Strict)	yes	Sp1(17)
Anc3	Sp1(18)	639	Shared (Strict)	yes	Sp1(18)
