Node	ChrID	GenesCount	Provenance	InheritedFromRoot	RootChrID
Anc3_preWGD	Sp5(9)	489	Shared (Strict)	yes	Sp5(9)
Anc3_preWGD	Sp6(7)	324	Shared (Strict)	yes	Sp6(7)
Anc3_preWGD	Sp1(32)	557	Shared (Strict)	yes	Sp1(32)
Anc3_preWGD	Sp6(9)	437	Shared (Strict)	yes	Sp6(9)
Anc3_preWGD	Sp1(39)	848	Shared (Strict)	yes	Sp1(39)
Anc3_preWGD	Sp1(43)	491	Shared (Strict)	yes	Sp1(43)
Anc3_preWGD	Sp1(47)	997	Shared (Strict)	yes	Sp1(47)
Anc3_preWGD	Sp1(51)	1917	Shared (Strict)	no	
Anc3_preWGD	Sp1(53)	313	Shared (Strict)	yes	Sp1(53)
Anc3_preWGD	Sp1(56)	841	Shared (Strict)	yes	Sp1(56)
Anc3_preWGD	Sp1(60)	304	Shared (Strict)	yes	Sp1(60)
Anc3_preWGD	Sp1(62)	157	Shared (Strict)	yes	Sp1(62)
Anc3_preWGD	Sp1(66)	1298	Shared (Strict)	no	
Anc3_preWGD	Sp1(41)	2765	Shared (Strict)	no	
Anc3_preWGD	Sp3(26)	926	Nested (Strict)	no	
Anc3_preWGD	Sp1(37)	741	Shared (Strict)	no	
Anc3	Sp1(1)	240	Shared (Strict)	yes	Sp1(1)
Anc3	Sp1(5)	549	Shared (Strict)	yes	Sp1(5)
Anc3	Sp1(9)	669	Shared (Strict)	yes	Sp1(9)
Anc3	Sp4(8)	405	Shared (Strict)	yes	Sp4(8)
Anc3	Sp4(9)	594	Shared (Strict)	yes	Sp4(9)
Anc3	Sp6(5)	599	Shared (Strict)	yes	Sp6(5)
Anc3	Sp5(9)	489	Shared (Strict)	yes	Sp5(9)
Anc3	Sp6(7)	324	Shared (Strict)	yes	Sp6(7)
Anc3	Sp1(32)	557	Shared (Strict)	yes	Sp1(32)
Anc3	Sp6(9)	437	Shared (Strict)	yes	Sp6(9)
Anc3	Sp1(39)	848	Shared (Strict)	yes	Sp1(39)
Anc3	Sp1(43)	491	Shared (Strict)	yes	Sp1(43)
Anc3	Sp1(47)	997	Shared (Strict)	yes	Sp1(47)
Anc3	Sp1(51)	1917	Shared (Strict)	no	
Anc3	Sp1(53)	313	Shared (Strict)	yes	Sp1(53)
Anc3	Sp1(56)	841	Shared (Strict)	yes	Sp1(56)
Anc3	Sp1(60)	304	Shared (Strict)	yes	Sp1(60)
Anc3	Sp1(62)	157	Shared (Strict)	yes	Sp1(62)
Anc3	Sp1(66)	1298	Shared (Strict)	no	
Anc3	Sp1(41)	2765	Shared (Strict)	no	
Anc3	Sp3(26)	926	Nested (Strict)	no	
Anc3	Sp1(37)	741	Shared (Strict)	no	
Anc5	Sp1(1)	240	Shared (Strict)	yes	Sp1(1)
Anc5	Sp1(5)	549	Shared (Strict)	yes	Sp1(5)
Anc5	Sp1(9)	669	Shared (Strict)	yes	Sp1(9)
Anc5	Sp4(8)	405	Shared (Strict)	yes	Sp4(8)
Anc5	Sp4(9)	594	Shared (Strict)	yes	Sp4(9)
Anc5	Sp6(5)	599	Shared (Strict)	yes	Sp6(5)
Anc5	Sp5(9)	489	Shared (Strict)	yes	Sp5(9)
Anc5	Sp6(7)	324	Shared (Strict)	yes	Sp6(7)
Anc5	Sp1(32)	557	Shared (Strict)	yes	Sp1(32)
Anc5	Sp6(9)	437	Shared (Strict)	yes	Sp6(9)
Anc5	Sp1(39)	848	Shared (Strict)	yes	Sp1(39)
Anc5	Sp1(43)	491	Shared (Strict)	yes	Sp1(43)
Anc5	Sp1(47)	997	Shared (Strict)	yes	Sp1(47)
Anc5	Sp1(51)	1917	Shared (Strict)	no	
Anc5	Sp1(53)	313	Shared (Strict)	yes	Sp1(53)
Anc5	Sp1(56)	841	Shared (Strict)	yes	Sp1(56)
Anc5	Sp1(60)	304	Shared (Strict)	yes	Sp1(60)
Anc5	Sp1(62)	157	Shared (Strict)	yes	Sp1(62)
Anc5	Sp1(66)	1298	Shared (Strict)	no	
Anc5	Sp1(41)	2765	Shared (Strict)	no	
Anc5	Sp1(14)	1268	Shared (Strict)	no	
Anc5	Sp1(26)	1250	Shared (Strict)	no	
Anc5	Sp1(37)	741	Shared (Strict)	no	
Anc5	Sp1(69)	435	Shared (Strict)	no	
