Node	ChrID	GenesCount	Provenance	InheritedFromRoot	RootChrID
Root	Sp3(11)	845	Shared (Strict)	yes	Sp3(11)
Root	Sp8(2)	321	Shared (Strict)	yes	Sp8(2)
Root	Sp8(5)	594	Shared (Strict)	yes	Sp8(5)
Root	Sp8(1)	731	Shared (Strict)	yes	Sp8(1)
Root	Sp8(7)	633	Shared (Strict)	yes	Sp8(7)
Root	Sp5(1)	973	Shared (Strict)	yes	Sp5(1)
Root	Sp10(7)	565	Shared (Strict)	yes	Sp10(7)
Root	Sp3(9)	469	Shared (Strict)	yes	Sp3(9)
Root	Sp8(9)	851	Shared (Strict)	yes	Sp8(9)
Root	Sp16(9)	828	Fusion-Outgroup-Validated	yes	Sp16(9)
Root	Sp8(3)	567	Fusion-Outgroup-Validated	yes	Sp8(3)
Root	Sp17(7)	835	Outgroup-Arbitrated-Nested	yes	Sp17(7)
Root	Sp13(9)+Sp15(10)_residual	614	Root-Anchored-Residual	yes	Sp13(9)+Sp15(10)_residual
Anc1	Sp3(7)	1449	Shared (Strict)	no	
Anc1	Sp3(11)	845	Shared (Strict)	yes	Sp3(11)
Anc1	Sp8(2)	321	Shared (Strict)	yes	Sp8(2)
Anc1	Sp3(4)	579	Shared (Strict)	no	
Anc1	Sp4(5)	816	Shared (Strict)	no	
Anc1	Sp8(5)	594	Shared (Strict)	yes	Sp8(5)
Anc1	Sp8(1)	731	Shared (Strict)	yes	Sp8(1)
Anc1	Sp8(7)	633	Shared (Strict)	yes	Sp8(7)
Anc1	Sp5(1)	973	Shared (Strict)	yes	Sp5(1)
Anc1	Sp10(7)	565	Shared (Strict)	yes	Sp10(7)
Anc1	Sp3(9)	469	Nested (Strict)	yes	Sp3(9)
Anc3	Sp3(7)	1449	Shared (Strict)	no	
Anc3	Sp3(9)	469	Shared (Strict)	yes	Sp3(9)
Anc3	Sp3(11)	845	Shared (Strict)	yes	Sp3(11)
Anc3	Sp8(9)	851	Shared (Strict)	yes	Sp8(9)
Anc3	Sp8(2)	321	Shared (Strict)	yes	Sp8(2)
Anc3	Sp3(4)	579	Shared (Strict)	no	
Anc3	Sp4(5)	816	Shared (Strict)	no	
Anc3	Sp8(5)	594	Shared (Strict)	yes	Sp8(5)
Anc3	Sp8(1)	731	Nested (Strict)	yes	Sp8(1)
Anc7	Sp8(1)	731	Shared (Strict)	yes	Sp8(1)
Anc7	Sp3(7)	1449	Shared (Strict)	no	
Anc7	Sp8(7)	633	Shared (Strict)	yes	Sp8(7)
Anc7	Sp3(9)	469	Shared (Strict)	yes	Sp3(9)
Anc7	Sp3(10)	847	Shared (Strict)	no	
Anc7	Sp3(11)	845	Shared (Strict)	yes	Sp3(11)
Anc7	Sp8(9)	851	Nested (Strict)	yes	Sp8(9)
Anc4	Sp8(1)	731	Shared (Strict)	yes	Sp8(1)
Anc4	Sp5(1)	973	Shared (Strict)	yes	Sp5(1)
Anc4	Sp8(2)	321	Shared (Strict)	yes	Sp8(2)
Anc4	Sp3(4)	579	Shared (Strict)	no	
Anc4	Sp3(7)	1449	Shared (Strict)	no	
Anc4	Sp2(8)	1320	Shared (Strict)	no	
Anc4	Sp10(7)	565	Shared (Strict)	yes	Sp10(7)
Anc4	Sp3(11)	845	Shared (Strict)	yes	Sp3(11)
