Node	ChrID	GenesCount	Provenance	InheritedFromRoot	RootChrID
Root	Sp3(5)	647	Shared (Strict)	yes	Sp3(5)
Root	Sp3(6)	409	Shared (Strict)	yes	Sp3(6)
Root	Sp8(23)	880	Shared (Strict)	yes	Sp8(23)
Root	Sp8(27)	258	Shared (Strict)	yes	Sp8(27)
Root	Sp8(21)	831	Shared (Strict)	yes	Sp8(21)
Root	Sp8(30)	926	Shared (Strict)	yes	Sp8(30)
Root	Sp7(9)	828	Shared (Strict)	yes	Sp7(9)
Root	Sp8(1)	661	Shared (Strict)	yes	Sp8(1)
Root	Sp8(31)	994	Shared (Strict)	yes	Sp8(31)
Root	Sp8(3)	423	Shared (Strict)	yes	Sp8(3)
Root	Sp8(19)	297	Shared (Strict)	yes	Sp8(19)
Root	Sp8(7)	670	Shared (Strict)	yes	Sp8(7)
Root	Sp8(15)	912	Shared (Strict)	yes	Sp8(15)
Root	Sp12(45)	546	Nested (Strict)	yes	Sp12(45)
Root	Sp8(25)	269	Fusion-Outgroup-Rejected-RCT	yes	Sp8(25)
Root	Sp8(5)	235	Fusion-Outgroup-Rejected-RCT	yes	Sp8(5)
Root	Sp8(17):1-617	617	Isolated-Outgroup-Validated	yes	Sp8(17):1-617
Anc1	Sp12(9)	87	Shared (Strict)	no	
Anc1	Sp3(5)	647	Shared (Strict)	yes	Sp3(5)
Anc1	Sp3(6)	409	Shared (Strict)	yes	Sp3(6)
Anc1	Sp8(23)	880	Shared (Strict)	yes	Sp8(23)
Anc1	Sp8(27)	258	Shared (Strict)	yes	Sp8(27)
Anc1	Sp8(21)	831	Shared (Strict)	yes	Sp8(21)
Anc1	Sp12(45)	546	Shared (Strict)	yes	Sp12(45)
Anc1	Sp8(30)	926	Shared (Strict)	yes	Sp8(30)
Anc1	Sp7(9)	828	Shared (Strict)	yes	Sp7(9)
Anc1	Sp8(1)	661	Shared (Strict)	yes	Sp8(1)
Anc1	Sp8(31)	994	Shared (Strict)	yes	Sp8(31)
Anc1	Sp8(3)	423	Nested (Strict)	yes	Sp8(3)
Anc1	Sp8(19)	297	Nested (Strict)	yes	Sp8(19)
Anc3	Sp8(3)	423	Shared (Strict)	yes	Sp8(3)
Anc3	Sp12(9)	87	Shared (Strict)	no	
Anc3	Sp3(5)	647	Shared (Strict)	yes	Sp3(5)
Anc3	Sp3(6)	409	Shared (Strict)	yes	Sp3(6)
Anc3	Sp8(23)	880	Shared (Strict)	yes	Sp8(23)
Anc3	Sp3(7)	289	Shared (Strict)	no	
Anc3	Sp4(8)	1240	Shared (Strict)	no	
Anc3	Sp8(27)	258	Shared (Strict)	yes	Sp8(27)
Anc3	Sp8(21)	831	Shared (Strict)	yes	Sp8(21)
Anc3	Sp12(45)	546	Shared (Strict)	yes	Sp12(45)
Anc3	Sp8(30)	926	Nested (Strict)	yes	Sp8(30)
Anc3	Sp7(9)	828	Nested (Strict)	yes	Sp7(9)
Anc7	Sp8(3)	423	Shared (Strict)	yes	Sp8(3)
Anc7	Sp12(9)	87	Shared (Strict)	no	
Anc7	Sp3(4)	1498	Shared (Strict)	no	
Anc7	Sp3(5)	647	Shared (Strict)	yes	Sp3(5)
Anc7	Sp3(6)	409	Shared (Strict)	yes	Sp3(6)
Anc7	Sp3(9)	789	Shared (Strict)	no	
Anc7	Sp8(23)	880	Shared (Strict)	yes	Sp8(23)
Anc7	Sp8(30)	926	Shared (Strict)	yes	Sp8(30)
Anc7	Sp3(7)	289	Nested (Strict)	no	
Anc7	Sp4(8)	1240	Nested (Strict)	no	
Anc8	Sp1(1)	1297	Shared (Strict)	no	
Anc8	Sp12(9)	87	Shared (Strict)	no	
Anc8	Sp1(4)	34	Shared (Strict)	no	
Anc8	Sp7(9)	828	Shared (Strict)	yes	Sp7(9)
Anc8	Sp3(6)	409	Shared (Strict)	yes	Sp3(6)
Anc8	Sp3(7)	289	Shared (Strict)	no	
Anc8	Sp4(8)	1240	Shared (Strict)	no	
Anc8	Sp1(9)	1640	Shared (Strict)	no	
Anc8	Sp8(21)	831	Shared (Strict)	yes	Sp8(21)
Anc8	Sp8(23)	880	Shared (Strict)	yes	Sp8(23)
Anc8	Sp8(27)	258	Shared (Strict)	yes	Sp8(27)
Anc8	Sp3(5)	647	Nested (Strict)	yes	Sp3(5)
Anc4_preWGD	Sp8(1)	661	Shared (Strict)	yes	Sp8(1)
Anc4_preWGD	Sp12(5)	1040	Shared (Strict)	no	
Anc4_preWGD	Sp12(9)	87	Shared (Strict)	no	
Anc4_preWGD	Sp8(7)	670	Shared (Strict)	yes	Sp8(7)
Anc4_preWGD	Sp7(9)	828	Shared (Strict)	yes	Sp7(9)
Anc4_preWGD	Sp3(5)	647	Shared (Strict)	yes	Sp3(5)
Anc4_preWGD	Sp3(6)	409	Shared (Strict)	yes	Sp3(6)
Anc4_preWGD	Sp8(15)	912	Shared (Strict)	yes	Sp8(15)
Anc4_preWGD	Sp8(19)	297	Shared (Strict)	yes	Sp8(19)
Anc4_preWGD	Sp8(21)	831	Shared (Strict)	yes	Sp8(21)
Anc4_preWGD	Sp12(45)	546	Shared (Strict)	yes	Sp12(45)
Anc4_preWGD	Sp12(49)	417	Shared (Strict)	no	
Anc4_preWGD	Sp8(27)	258	Shared (Strict)	yes	Sp8(27)
Anc4_preWGD	Sp8(30)	926	Shared (Strict)	yes	Sp8(30)
Anc4_preWGD	Sp8(31)	994	Shared (Strict)	yes	Sp8(31)
Anc4_preWGD	Sp8(23)	880	Shared (Strict)	yes	Sp8(23)
Anc4	Sp8(1)	661	Shared (Strict)	yes	Sp8(1)
Anc4	Sp12(5)	1040	Shared (Strict)	no	
Anc4	Sp12(9)	87	Shared (Strict)	no	
