Node	ChrID	GenesCount	Provenance	InheritedFromRoot	RootChrID
Root	Sp5(1)	221	Shared (Strict)	yes	Sp5(1)
Root	Sp5(4)	401	Shared (Strict)	yes	Sp5(4)
Root	Sp5(5)	819	Shared (Strict)	yes	Sp5(5)
Root	Sp5(7)	570	Shared (Strict)	yes	Sp5(7)
Root	Sp1(7)	429	Shared (Strict)	yes	Sp1(7)
Root	Sp5(15)	258	Shared (Strict)	yes	Sp5(15)
Root	Sp2(9)	939	Shared (Strict)	yes	Sp2(9)
Root	Sp5(20)	791	Shared (Strict)	yes	Sp5(20)
Root	Sp5(22)	712	Shared (Strict)	yes	Sp5(22)
Root	Sp5(25)	785	Shared (Strict)	yes	Sp5(25)
Root	Sp5(23)	831	Shared (Strict)	yes	Sp5(23)
Root	Sp2(8)	209	Shared (Strict)	yes	Sp2(8)
Root	Sp5(18)	790	Nested (Strict)	yes	Sp5(18)
Root	Sp1(6)	239	Nested (Strict)	yes	Sp1(6)
Root	Sp3(25)	321	Outgroup-Arbitrated-Nested	yes	Sp3(25)
Root	Sp3(9):1-560	560	Missing-Family-Rescue	yes	Sp3(9):1-560
Anc1	Sp5(1)	221	Shared (Strict)	yes	Sp5(1)
Anc1	Sp5(4)	401	Shared (Strict)	yes	Sp5(4)
Anc1	Sp5(5)	819	Shared (Strict)	yes	Sp5(5)
Anc1	Sp5(7)	570	Shared (Strict)	yes	Sp5(7)
Anc1	Sp5(9)	1120	Shared (Strict)	no	
Anc1	Sp1(7)	429	Shared (Strict)	yes	Sp1(7)
Anc1	Sp5(15)	258	Shared (Strict)	yes	Sp5(15)
Anc1	Sp2(9)	939	Shared (Strict)	yes	Sp2(9)
Anc1	Sp5(18)	790	Shared (Strict)	yes	Sp5(18)
Anc1	Sp5(20)	791	Shared (Strict)	yes	Sp5(20)
Anc1	Sp5(22)	712	Shared (Strict)	yes	Sp5(22)
Anc1	Sp5(25)	785	Shared (Strict)	yes	Sp5(25)
Anc1	Sp5(23)	831	Nested (Strict)	yes	Sp5(23)
Anc1	Sp2(8)	209	Cleaned-Merge	yes	Sp2(8)
Anc3_preWGD	Sp5(1)	221	Shared (Strict)	yes	Sp5(1)
Anc3_preWGD	Sp5(4)	401	Shared (Strict)	yes	Sp5(4)
Anc3_preWGD	Sp5(5)	819	Shared (Strict)	yes	Sp5(5)
Anc3_preWGD	Sp5(7)	570	Shared (Strict)	yes	Sp5(7)
Anc3_preWGD	Sp5(9)	1120	Shared (Strict)	no	
Anc3_preWGD	Sp1(7)	429	Shared (Strict)	yes	Sp1(7)
Anc3_preWGD	Sp2(8)	209	Shared (Strict)	yes	Sp2(8)
