Node	ChrID	GenesCount	Provenance	InheritedFromRoot	RootChrID
Anc7	Sp5(12)	132	Shared (Strict)	yes	Sp5(12)
Anc7	Sp1(14)	131	Shared (Strict)	yes	Sp1(14)
Anc7	Sp5(15)	901	Shared (Strict)	yes	Sp5(15)
Anc7	Sp1(16)	427	Shared (Strict)	yes	Sp1(16)
Anc7	Sp1(17)	747	Shared (Strict)	yes	Sp1(17)
Anc6	Sp1(1)	687	Shared (Strict)	no	
Anc6	Sp6(7)	702	Shared (Strict)	yes	Sp6(7)
Anc6	Sp7(5)	1336	Shared (Strict)	no	
Anc6	Sp3(6)	749	Shared (Strict)	yes	Sp3(6)
Anc6	Sp7(7)	1038	Shared (Strict)	no	
Anc6	Sp5(8)	255	Shared (Strict)	yes	Sp5(8)
Anc6	Sp5(9)	697	Shared (Strict)	yes	Sp5(9)
Anc6	Sp3(9)	650	Shared (Strict)	yes	Sp3(9)
Anc6	Sp1(12)	921	Shared (Strict)	yes	Sp1(12)
Anc6	Sp1(14)	131	Shared (Strict)	yes	Sp1(14)
Anc6	Sp1(17)	747	Shared (Strict)	yes	Sp1(17)
Anc6	Sp7(4)	980	Nested (Strict)	yes	Sp7(4)
