Node	ChrID	GenesCount	Provenance	InheritedFromRoot	RootChrID
Anc10	Sp8(13)	424	Shared (Strict)	yes	Sp8(13)
Anc10	Sp1(2)	860	Nested (Strict)	no	
Anc11	Sp8(1)	609	Shared (Strict)	yes	Sp8(1)
Anc11	Sp19(2)	1039	Shared (Strict)	no	
Anc11	Sp1(4)	472	Shared (Strict)	yes	Sp1(4)
Anc11	Sp8(5)	752	Shared (Strict)	yes	Sp8(5)
Anc11	Sp8(7)	809	Shared (Strict)	yes	Sp8(7)
Anc11	Sp8(8)	584	Shared (Strict)	yes	Sp8(8)
Anc11	Sp1(9)	437	Shared (Strict)	yes	Sp1(9)
Anc11	Sp19(10)	187	Shared (Strict)	yes	Sp19(10)
Anc11	Sp8(13)	424	Shared (Strict)	yes	Sp8(13)
Anc11	Sp8(9)	885	Nested (Strict)	yes	Sp8(9)
Anc11	Sp1(11)	588	Nested (Strict)	no	
Anc6	Sp8(1)	609	Shared (Strict)	yes	Sp8(1)
Anc6	Sp8(3)	372	Shared (Strict)	yes	Sp8(3)
Anc6	Sp1(4)	472	Shared (Strict)	yes	Sp1(4)
Anc6	Sp8(5)	752	Shared (Strict)	yes	Sp8(5)
Anc6	Sp8(7)	809	Shared (Strict)	yes	Sp8(7)
Anc6	Sp8(8)	584	Shared (Strict)	yes	Sp8(8)
Anc6	Sp8(9)	885	Shared (Strict)	yes	Sp8(9)
Anc6	Sp1(9)	437	Shared (Strict)	yes	Sp1(9)
Anc6	Sp8(12)	651	Shared (Strict)	yes	Sp8(12)
Anc6	Sp8(13)	424	Shared (Strict)	yes	Sp8(13)
Anc12	Sp8(1)	609	Shared (Strict)	yes	Sp8(1)
Anc12	Sp8(2)	976	Shared (Strict)	yes	Sp8(2)
Anc12	Sp8(3)	372	Shared (Strict)	yes	Sp8(3)
Anc12	Sp1(4)	472	Shared (Strict)	yes	Sp1(4)
Anc12	Sp8(5)	752	Shared (Strict)	yes	Sp8(5)
Anc12	Sp20(6)	348	Shared (Strict)	yes	Sp20(6)
Anc12	Sp8(7)	809	Shared (Strict)	yes	Sp8(7)
Anc12	Sp8(8)	584	Shared (Strict)	yes	Sp8(8)
Anc12	Sp8(9)	885	Shared (Strict)	yes	Sp8(9)
Anc12	Sp1(9)	437	Shared (Strict)	yes	Sp1(9)
Anc12	Sp19(10)	187	Shared (Strict)	yes	Sp19(10)
Anc12	Sp8(12)	651	Shared (Strict)	yes	Sp8(12)
Anc12	Sp8(13)	424	Shared (Strict)	yes	Sp8(13)
