Node	ChrID	GenesCount	Provenance	InheritedFromRoot	RootChrID
Root	Sp4(1)	694	Shared (Strict)	yes	Sp4(1)
Root	Sp4(4)	757	Shared (Strict)	yes	Sp4(4)
Root	Sp6(11)	305	Shared (Strict)	yes	Sp6(11)
Root	Sp6(13)	142	Shared (Strict)	yes	Sp6(13)
Root	Sp6(16)	515	Shared (Strict)	yes	Sp6(16)
Root	Sp6(18)	394	Shared (Strict)	yes	Sp6(18)
Root	Sp6(17)	461	Shared (Strict)	yes	Sp6(17)
Root	Sp6(3)	301	Shared (Strict)	yes	Sp6(3)
Root	Sp6(20)	924	Shared (Strict)	yes	Sp6(20)
Root	Sp4(8)	560	Shared (Strict)	yes	Sp4(8)
Root	Sp6(5)	310	Nested (Strict)	yes	Sp6(5)
Root	Sp2(2)	775	Nested (Strict)	yes	Sp2(2)
Root	Sp4(7)	297	Fusion-Outgroup-Rejected-RCT	yes	Sp4(7)
Root	Sp6(1):98-123+Sp6(15):1-895:243-298+Sp12(7)+Sp12(21)_residual	856	Same-Family-Merge	yes	Sp6(1):98-123+Sp6(15):1-895:243-298+Sp12(7)+Sp12(21)_residual
Anc1	Sp4(1)	694	Shared (Strict)	yes	Sp4(1)
Anc1	Sp4(4)	757	Shared (Strict)	yes	Sp4(4)
Anc1	Sp6(11)	305	Shared (Strict)	yes	Sp6(11)
Anc1	Sp6(13)	142	Shared (Strict)	yes	Sp6(13)
Anc1	Sp6(16)	515	Shared (Strict)	yes	Sp6(16)
Anc1	Sp6(18)	394	Shared (Strict)	yes	Sp6(18)
Anc1	Sp6(5)	310	Shared (Strict)	yes	Sp6(5)
Anc1	Sp6(17)	461	Shared (Strict)	yes	Sp6(17)
Anc1	Sp6(3)	301	Shared (Strict)	yes	Sp6(3)
Anc1	Sp11(15)	324	Shared (Strict)	no	
Anc1	Sp6(20)	924	Shared (Strict)	yes	Sp6(20)
Anc1	Sp14(7)	829	Nested (Strict)	no	
Anc3	Sp4(1)	694	Shared (Strict)	yes	Sp4(1)
Anc3	Sp16(4)	1389	Shared (Strict)	no	
Anc3	Sp4(4)	757	Shared (Strict)	yes	Sp4(4)
Anc3	Sp6(11)	305	Shared (Strict)	yes	Sp6(11)
Anc3	Sp6(13)	142	Shared (Strict)	yes	Sp6(13)
Anc3	Sp6(16)	515	Shared (Strict)	yes	Sp6(16)
Anc3	Sp6(18)	394	Shared (Strict)	yes	Sp6(18)
Anc3	Sp6(5)	310	Nested (Strict)	yes	Sp6(5)
Anc3	Sp6(17)	461	Nested (Strict)	yes	Sp6(17)
Anc4	Sp6(3)	301	Shared (Strict)	yes	Sp6(3)
Anc4	Sp6(5)	310	Shared (Strict)	yes	Sp6(5)
Anc4	Sp6(11)	305	Shared (Strict)	yes	Sp6(11)
Anc4	Sp6(13)	142	Shared (Strict)	yes	Sp6(13)
Anc4	Sp6(18)	394	Shared (Strict)	yes	Sp6(18)
Anc4	Sp6(16)	515	Shared (Strict)	yes	Sp6(16)
Anc4	Sp11(15)	324	Shared (Strict)	no	
Anc4	Sp6(17)	461	Shared (Strict)	yes	Sp6(17)
Anc4	Sp14(7)	829	Shared (Strict)	no	
Anc4	Sp6(20)	924	Shared (Strict)	yes	Sp6(20)
Anc4	Sp4(4)	757	Nested (Strict)	yes	Sp4(4)
Anc4	Sp4(1)	694	Nested (Strict)	yes	Sp4(1)
Anc4	Sp4(8)	560	Nested (Strict)	yes	Sp4(8)
Anc7_preWGD	Sp6(3)	301	Shared (Strict)	yes	Sp6(3)
Anc7_preWGD	Sp6(5)	310	Shared (Strict)	yes	Sp6(5)
Anc7_preWGD	Sp6(9)	500	Shared (Strict)	no	
Anc7_preWGD	Sp6(11)	305	Shared (Strict)	yes	Sp6(11)
Anc7_preWGD	Sp6(13)	142	Shared (Strict)	yes	Sp6(13)
Anc7_preWGD	Sp6(18)	394	Shared (Strict)	yes	Sp6(18)
Anc7_preWGD	Sp6(16)	515	Shared (Strict)	yes	Sp6(16)
Anc7_preWGD	Sp8(3)	1254	Shared (Strict)	no	
Anc7_preWGD	Sp11(15)	324	Shared (Strict)	no	
Anc7_preWGD	Sp6(17)	461	Shared (Strict)	yes	Sp6(17)
Anc7_preWGD	Sp14(7)	829	Shared (Strict)	no	
Anc7_preWGD	Sp14(22)	1181	Nested (Strict)	no	
Anc7_preWGD	Sp6(20)	924	Shared (Strict)	yes	Sp6(20)
Anc7	Sp6(3)	301	Shared (Strict)	yes	Sp6(3)
Anc7	Sp6(5)	310	Shared (Strict)	yes	Sp6(5)
Anc7	Sp6(9)	500	Shared (Strict)	no	
Anc7	Sp6(11)	305	Shared (Strict)	yes	Sp6(11)
Anc7	Sp6(13)	142	Shared (Strict)	yes	Sp6(13)
Anc7	Sp6(18)	394	Shared (Strict)	yes	Sp6(18)
Anc7	Sp6(16)	515	Shared (Strict)	yes	Sp6(16)
Anc7	Sp8(3)	1254	Shared (Strict)	no	
Anc7	Sp11(15)	324	Shared (Strict)	no	
Anc7	Sp6(17)	461	Shared (Strict)	yes	Sp6(17)
Anc7	Sp14(7)	829	Shared (Strict)	no	
Anc7	Sp14(22)	1181	Nested (Strict)	no	
Anc7	Sp6(20)	924	Shared (Strict)	yes	Sp6(20)
Anc9	Sp6(3)	301	Shared (Strict)	yes	Sp6(3)
Anc9	Sp6(5)	310	Shared (Strict)	yes	Sp6(5)
Anc9	Sp6(9)	500	Shared (Strict)	no	
Anc9	Sp6(11)	305	Shared (Strict)	yes	Sp6(11)
Anc9	Sp6(13)	142	Shared (Strict)	yes	Sp6(13)
Anc9	Sp6(18)	394	Shared (Strict)	yes	Sp6(18)
Anc9	Sp6(16)	515	Shared (Strict)	yes	Sp6(16)
Anc9	Sp8(3)	1254	Shared (Strict)	no	
Anc9	Sp11(15)	324	Shared (Strict)	no	
Anc9	Sp6(17)	461	Shared (Strict)	yes	Sp6(17)
Anc9	Sp13(15)	2010	Nested (Strict)	no	
Anc9	Sp6(10)	1081	Shared (Strict)	no	
Anc9	Sp6(20)	924	Shared (Strict)	yes	Sp6(20)
Anc10	Sp6(3)	301	Shared (Strict)	yes	Sp6(3)
Anc10	Sp6(5)	310	Shared (Strict)	yes	Sp6(5)
Anc10	Sp6(8)	2471	Shared (Strict)	no	
Anc10	Sp6(9)	500	Shared (Strict)	no	
Anc10	Sp6(11)	305	Shared (Strict)	yes	Sp6(11)
Anc10	Sp6(13)	142	Shared (Strict)	yes	Sp6(13)
Anc10	Sp6(18)	394	Shared (Strict)	yes	Sp6(18)
Anc10	Sp6(16)	515	Shared (Strict)	yes	Sp6(16)
Anc10	Sp8(3)	1254	Shared (Strict)	no	
Anc10	Sp11(15)	324	Shared (Strict)	no	
Anc10	Sp6(10)	1081	Shared (Strict)	no	
Anc10	Sp6(17)	461	Shared (Strict)	yes	Sp6(17)
Anc11	Sp6(3)	301	Shared (Strict)	yes	Sp6(3)
Anc11	Sp6(5)	310	Shared (Strict)	yes	Sp6(5)
Anc11	Sp6(8)	2471	Shared (Strict)	no	
Anc11	Sp6(9)	500	Shared (Strict)	no	
Anc11	Sp6(11)	305	Shared (Strict)	yes	Sp6(11)
Anc11	Sp6(13)	142	Shared (Strict)	yes	Sp6(13)
Anc11	Sp6(18)	394	Shared (Strict)	yes	Sp6(18)
Anc11	Sp6(16)	515	Shared (Strict)	yes	Sp6(16)
Anc11	Sp8(3)	1254	Shared (Strict)	no	
Anc11	Sp6(10)	1081	Shared (Strict)	no	
Anc11	Sp6(20)	924	Shared (Strict)	yes	Sp6(20)
Anc11	Sp6(7)	619	Shared (Strict)	no	
Anc11	Sp6(4)	511	Shared (Strict)	no	
Anc11	Sp6(17)	461	Shared (Strict)	yes	Sp6(17)
Anc11	Sp11(15)	324	Nested (Strict)	no	
Anc12	Sp6(3)	301	Shared (Strict)	yes	Sp6(3)
Anc12	Sp6(5)	310	Shared (Strict)	yes	Sp6(5)
Anc12	Sp6(8)	2471	Shared (Strict)	no	
Anc12	Sp6(9)	500	Shared (Strict)	no	
Anc12	Sp6(11)	305	Shared (Strict)	yes	Sp6(11)
Anc12	Sp6(13)	142	Shared (Strict)	yes	Sp6(13)
Anc12	Sp6(18)	394	Shared (Strict)	yes	Sp6(18)
Anc12	Sp6(15)	1455	Shared (Strict)	no	
Anc12	Sp6(16)	515	Shared (Strict)	yes	Sp6(16)
Anc12	Sp6(1)	123	Shared (Strict)	no	
Anc12	Sp8(3)	1254	Shared (Strict)	no	
Anc12	Sp6(10)	1081	Shared (Strict)	no	
Anc12	Sp6(20)	924	Shared (Strict)	yes	Sp6(20)
Anc12	Sp6(7)	619	Shared (Strict)	no	
Anc12	Sp6(4)	511	Shared (Strict)	no	
Anc12	Sp6(17)	461	Shared (Strict)	yes	Sp6(17)
Anc13	Sp6(3)	301	Shared (Strict)	yes	Sp6(3)
Anc13	Sp6(5)	310	Shared (Strict)	yes	Sp6(5)
Anc13	Sp6(8)	2471	Shared (Strict)	no	
Anc13	Sp6(9)	500	Shared (Strict)	no	
Anc13	Sp6(11)	305	Shared (Strict)	yes	Sp6(11)
Anc13	Sp6(13)	142	Shared (Strict)	yes	Sp6(13)
Anc13	Sp6(18)	394	Shared (Strict)	yes	Sp6(18)
Anc13	Sp6(15)	1455	Shared (Strict)	no	
Anc13	Sp6(16)	515	Shared (Strict)	yes	Sp6(16)
Anc13	Sp6(1)	123	Shared (Strict)	no	
Anc13	Sp8(3)	1254	Shared (Strict)	no	
Anc13	Sp6(10)	1081	Shared (Strict)	no	
Anc13	Sp6(20)	924	Shared (Strict)	yes	Sp6(20)
Anc13	Sp6(7)	619	Shared (Strict)	no	
Anc13	Sp6(4)	511	Shared (Strict)	no	
Anc13	Sp6(17)	461	Shared (Strict)	yes	Sp6(17)
Anc14	Sp6(3)	301	Shared (Strict)	yes	Sp6(3)
Anc14	Sp6(5)	310	Shared (Strict)	yes	Sp6(5)
Anc14	Sp6(8)	2471	Shared (Strict)	no	
Anc14	Sp6(9)	500	Shared (Strict)	no	
Anc14	Sp6(11)	305	Shared (Strict)	yes	Sp6(11)
Anc14	Sp6(13)	142	Shared (Strict)	yes	Sp6(13)
Anc14	Sp6(18)	394	Shared (Strict)	yes	Sp6(18)
Anc14	Sp6(15)	1455	Shared (Strict)	no	
Anc14	Sp6(16)	515	Shared (Strict)	yes	Sp6(16)
Anc14	Sp6(1)	123	Shared (Strict)	no	
Anc14	Sp8(3)	1254	Nested (Strict)	no	
Anc14	Sp6(10)	1081	Shared (Strict)	no	
Anc14	Sp6(7)	619	Shared (Strict)	no	
Anc14	Sp6(4)	511	Shared (Strict)	no	
