Node	ChrID	GenesCount	Provenance	InheritedFromRoot	RootChrID
Anc16	Sp8(2)	164	Shared (Strict)	yes	Sp8(2)
Anc16	Sp15(3)	1224	Shared (Strict)	no	
Anc16	Sp8(4)	1396	Shared (Strict)	no	
Anc16	Sp15(5)	1619	Shared (Strict)	no	
Anc16	Sp15(6)	864	Shared (Strict)	no	
Anc16	Sp15(7)	515	Shared (Strict)	no	
Anc16	Sp7(9)	141	Shared (Strict)	yes	Sp7(9)
Anc2	Sp8(1)	460	Shared (Strict)	yes	Sp8(1)
Anc2	Sp8(5)	564	Shared (Strict)	yes	Sp8(5)
Anc2	Sp12(8)	624	Shared (Strict)	yes	Sp12(8)
Anc2	Sp10(9)	495	Shared (Strict)	yes	Sp10(9)
Anc2	Sp8(8)	363	Shared (Strict)	yes	Sp8(8)
Anc2	Sp12(10)	730	Shared (Strict)	yes	Sp12(10)
Anc2	Sp8(6)	684	Shared (Strict)	yes	Sp8(6)
Anc2	Sp8(7)	451	Nested (Strict)	yes	Sp8(7)
Anc2	Sp14(4)	666	Nested (Strict)	yes	Sp14(4)
Anc2	Sp12(2)	71	Cleaned-Merge	no	
Anc2	Sp12(11)	234	Cleaned-Merge	no	
Anc5	Sp8(1)	460	Shared (Strict)	yes	Sp8(1)
Anc5	Sp12(2)	71	Shared (Strict)	no	
Anc5	Sp8(5)	564	Shared (Strict)	yes	Sp8(5)
Anc5	Sp8(7)	451	Shared (Strict)	yes	Sp8(7)
Anc5	Sp12(8)	624	Shared (Strict)	yes	Sp12(8)
Anc5	Sp10(9)	495	Shared (Strict)	yes	Sp10(9)
Anc5	Sp12(11)	234	Shared (Strict)	no	
Anc5	Sp12(3)	1206	Nested (Strict)	no	
Anc5	Sp13(7)	238	Cleaned-Merge	no	
Anc5	Sp13(10)	626	Cleaned-Merge	no	
